,rn,coef,xDecompAgg,xDecompPerc,xDecompMeanNon0,xDecompMeanNon0Perc,xDecompAggRF,xDecompPercRF,xDecompMeanNon0RF,xDecompMeanNon0PercRF,pos,train_size,rsq_train,rsq_val,rsq_test,nrmse_train,nrmse_val,nrmse_test,nrmse,decomp.rssd,mape,lambda,lambda_hp,lambda_max,lambda_min_ratio,solID,trial,iterNG,iterPar,iterations,robynPareto,total_spend,mean_spend,mean_spend_adstocked,mean_carryover,mean_response,spend_share,effect_share,roi_mean,roi_total,cpa_total,cluster,top_sol,boot_mean,boot_se,ci_low,ci_up,carryover_pct
64,holiday,1,6959499.542,0.024085923,278379.9817,0.081891506,6959499.542,0.024085923,278379.9817,0.081891506,TRUE,1,0.95223354,NA,NA,0.048786168,NA,NA,0.048786168,0.546127098,0,10601.49347,6.19E-05,65481090.25,1.00E-04,1_192_3,1,192,3,1722,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
65,competitor_sales_B,0.222677118,194004528.7,0.671424443,1235697.635,0.363507244,194004528.7,0.671424443,1235697.635,0.363507244,TRUE,1,0.95223354,NA,NA,0.048786168,NA,NA,0.048786168,0.546127098,0,10601.49347,6.19E-05,65481090.25,1.00E-04,1_192_3,1,192,3,1722,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
66,events,1.047609151,1333404.555,0.00461474,1333404.555,0.392249853,1333404.555,0.00461474,1333404.555,0.392249853,TRUE,1,0.95223354,NA,NA,0.048786168,NA,NA,0.048786168,0.546127098,0,10601.49347,6.19E-05,65481090.25,1.00E-04,1_192_3,1,192,3,1722,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
67,tv_S,417705.7822,13613923.96,0.04711602,86712.89145,0.025508477,13613923.96,0.04711602,86712.89145,0.025508477,TRUE,1,0.95223354,NA,NA,0.048786168,NA,NA,0.048786168,0.546127098,0,10601.49347,6.19E-05,65481090.25,1.00E-04,1_192_3,1,192,3,1722,3,2591412.147,16505.80985,23625.72217,7119.912315,115429.6246,0.206047363,0.490767939,6.993272409,5.253476941,0.190350126,2,FALSE,4.254456847,0.086203945,3.236593087,5.281895619,0.390744981
68,ooh_S,223622.835,8973119.487,0.0310548,57153.62731,0.016812978,8973119.487,0.0310548,57153.62731,0.016812978,TRUE,1,0.95223354,NA,NA,0.048786168,NA,NA,0.048786168,0.546127098,0,10601.49347,6.19E-05,65481090.25,1.00E-04,1_192_3,1,192,3,1722,3,8239693.867,52482.12654,82762.22443,30280.09789,68148.9763,0.655151359,0.323471717,1.298517815,1.089011271,0.918264142,2,FALSE,0.963804794,0.046400009,0.413138522,1.514040066,0.682546783
69,print_S,217772.4068,4351979.095,0.015061634,27719.61207,0.008154325,4351979.095,0.015061634,27719.61207,0.008154325,TRUE,1,0.95223354,NA,NA,0.048786168,NA,NA,0.048786168,0.546127098,0,10601.49347,6.19E-05,65481090.25,1.00E-04,1_192_3,1,192,3,1722,3,601634.9778,3832.069922,4377.284096,545.2141738,14618.26338,0.047836968,0.156884365,3.814717288,7.233587235,0.138243995,2,FALSE,6.866818895,0.089765414,5.801716336,7.931519415,0.020178148
70,facebook_S,19567.13477,801020.9107,0.002772229,5102.044017,0.001500877,801020.9107,0.002772229,5102.044017,0.001500877,TRUE,1,0.95223354,NA,NA,0.048786168,NA,NA,0.048786168,0.546127098,0,10601.49347,6.19E-05,65481090.25,1.00E-04,1_192_3,1,192,3,1722,3,334078.022,2127.88549,2917.797671,789.9121807,6564.773739,0.026563083,0.028875979,3.085116078,2.397706099,0.417065294,2,FALSE,2.266333255,0.198023223,0,4.623588652,0.420300396
71,search_S,0,0,0,0,0,0,0,0,0,TRUE,1,0.95223354,NA,NA,0.048786168,NA,NA,0.048786168,0.546127098,0,10601.49347,6.19E-05,65481090.25,1.00E-04,1_192_3,1,192,3,1722,3,809960,5158.980892,5709.998629,551.0177369,0,0.064401227,0,0,0,Inf,2,FALSE,0.314615167,0.042785886,0,0.822902619,0
72,newsletter,231672.9871,3373357.506,0.011674752,21486.35354,0.006320677,3373357.506,0.011674752,21486.35354,0.006320677,TRUE,1,0.95223354,NA,NA,0.048786168,NA,NA,0.048786168,0.546127098,0,10601.49347,6.19E-05,65481090.25,1.00E-04,1_192_3,1,192,3,1722,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.045267102
73,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
74,trend,0.202786592,56741096.85,0.196366934,361408.2602,0.106491258,56741096.85,0.196366934,361408.2602,0.106491258,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
75,season,0.221249811,80997.25759,0.000280312,515.9060993,0.000152015,80997.25759,0.000280312,515.9060993,0.000152015,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
76,holiday,1,6959499.542,0.02408511,278379.9817,0.082026444,6959499.542,0.02408511,278379.9817,0.082026444,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
77,competitor_sales_B,0.221965216,193384293,0.669255314,1231747.089,0.362942166,193384293,0.669255314,1231747.089,0.362942166,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
78,events,1.043138335,1327714.068,0.004594891,1327714.068,0.391219451,1327714.068,0.004594891,1327714.068,0.391219451,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
79,tv_S,416246.7906,12774138.43,0.044208141,81363.93903,0.023974406,12774138.43,0.044208141,81363.93903,0.023974406,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,2591412.147,16505.80985,23479.75113,6973.94128,105841.9303,0.206047363,0.470620301,6.412404556,4.929412114,0.202863947,2,FALSE,4.254456847,0.086203945,3.236593087,5.281895619,0.362062552
80,ooh_S,221493.1356,8887662.887,0.030758008,56609.31775,0.016680298,8887662.887,0.030758008,56609.31775,0.016680298,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,8239693.867,52482.12654,82762.22443,30280.09789,67499.9512,0.655151359,0.327436141,1.286151222,1.078639939,0.92709343,2,FALSE,0.963804794,0.046400009,0.413138522,1.514040066,0.682546783
81,print_S,215372.1335,4304011.865,0.014895123,27414.08831,0.008077737,4304011.865,0.014895123,27414.08831,0.008077737,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,601634.9778,3832.069922,4377.284096,545.2141738,14457.14183,0.047836968,0.158566887,3.772671722,7.153859106,0.139784693,2,FALSE,6.866818895,0.089765414,5.801716336,7.931519415,0.020178148
82,facebook_S,25934.4309,1070463.126,0.003704609,6818.236471,0.002009037,1070463.126,0.003704609,6818.236471,0.002009037,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,334078.022,2127.88549,2917.797671,789.9121807,8360.535716,0.026563083,0.039437625,3.9290346,3.204230914,0.31208737,2,FALSE,2.266333255,0.198023223,0,4.623588652,0.301049211
83,search_S,2964.819484,106918.3009,0.000370018,681.008286,0.000200663,106918.3009,0.000370018,681.008286,0.000200663,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,809960,5158.980892,5709.998629,551.0177369,669.6068152,0.064401227,0.003939046,0.129794397,0.132004421,7.575503849,2,FALSE,0.314615167,0.042785886,0,0.822902619,0.020904471
84,newsletter,227846.6223,3317642.351,0.011481541,21131.47994,0.006226526,3317642.351,0.011481541,21131.47994,0.006226526,TRUE,1,0.952329687,NA,NA,0.048737043,NA,NA,0.048737043,0.439862079,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_195_6,1,195,6,1752,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.045267102
85,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
86,trend,0.229414653,64191813.07,0.222161497,408865.0514,0.120736076,64191813.07,0.222161497,408865.0514,0.120736076,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
87,season,0.24573619,89961.46637,0.000311348,573.0029705,0.000169205,89961.46637,0.000311348,573.0029705,0.000169205,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
88,holiday,1,6959499.542,0.024086138,278379.9817,0.082204401,6959499.542,0.024086138,278379.9817,0.082204401,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
89,competitor_sales_B,0.214843996,187180023.4,0.647811493,1192229.448,0.352060185,187180023.4,0.647811493,1192229.448,0.352060185,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
90,events,1.037391185,1320399.053,0.00456977,1320399.053,0.389908113,1320399.053,0.00456977,1320399.053,0.389908113,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
91,tv_S,367901.7044,10912868.49,0.037768355,69508.71649,0.020525622,10912868.49,0.037768355,69508.71649,0.020525622,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,2591412.147,16505.80985,23446.4801,6940.670247,83144.19049,0.206047363,0.429890642,5.037268165,4.211166681,0.237463885,2,FALSE,4.254456847,0.086203945,3.236593087,5.281895619,0.290566556
92,ooh_S,222392.4164,9503333.458,0.032890094,60530.78635,0.017874479,9503333.458,0.032890094,60530.78635,0.017874479,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,8239693.867,52482.12654,85350.83058,32868.70405,71939.37147,0.655151359,0.374364827,1.370740407,1.153360017,0.867031963,2,FALSE,0.963804794,0.046400009,0.413138522,1.514040066,0.690445986
93,print_S,195616.2986,4618970.31,0.015985798,29420.19306,0.008687655,4618970.31,0.015985798,29420.19306,0.008687655,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,601634.9778,3832.069922,4377.931525,545.8616031,21955.90918,0.047836968,0.181955103,5.729516848,7.67736332,0.130253052,2,FALSE,6.866818895,0.089765414,5.801716336,7.931519415,0.035321392
94,facebook_S,6662.334898,200642.9134,0.000694405,1277.98034,0.000377382,200642.9134,0.000694405,1277.98034,0.000377382,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,334078.022,2127.88549,2215.498366,87.61287569,1050.123602,0.026563083,0.007903927,0.493505692,0.600586989,1.665037735,2,FALSE,2.266333255,0.198023223,0,4.623588652,0.003702194
95,search_S,8808.018707,149404.7353,0.000517075,951.6225181,0.00028101,149404.7353,0.000517075,951.6225181,0.00028101,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,809960,5158.980892,6265.611396,1106.630504,703.6207797,0.064401227,0.005885501,0.136387553,0.1844594,5.421247179,2,FALSE,0.314615167,0.042785886,0,0.822902619,0.032536883
96,newsletter,278019.61,3815199.141,0.013204026,24300.63147,0.007175871,3815199.141,0.013204026,24300.63147,0.007175871,TRUE,1,0.95193689,NA,NA,0.048937424,NA,NA,0.048937424,0.388209762,0,18976.34952,0.000189818,65481090.25,1.00E-04,1_198_7,1,198,7,1780,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.087042255
97,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
98,trend,0.249642911,69851820.32,0.241750039,444916.053,0.132060889,69851820.32,0.241750039,444916.053,0.132060889,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
99,season,0.260745472,95456.20885,0.000330364,608.0013303,0.000180468,95456.20885,0.000330364,608.0013303,0.000180468,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
100,holiday,1,6959499.542,0.024086119,278379.9817,0.082629313,6959499.542,0.024086119,278379.9817,0.082629313,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
101,competitor_sales_B,0.212143574,184827315.9,0.639668525,1177244.05,0.349431977,184827315.9,0.639668525,1177244.05,0.349431977,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
102,events,1.023620524,1302871.656,0.004509106,1302871.656,0.386721019,1302871.656,0.004509106,1302871.656,0.386721019,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
103,tv_S,291687.8546,8219548.352,0.02844702,52353.81116,0.015539765,8219548.352,0.02844702,52353.81116,0.015539765,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,2591412.147,16505.80985,24591.29951,8085.489662,41217.78637,0.206047363,0.364432456,2.497168376,3.171841408,0.315274275,2,FALSE,4.254456847,0.086203945,3.236593087,5.281895619,0.216077428
104,ooh_S,232386.6607,9532959.347,0.032992602,60719.48629,0.018022882,9532959.347,0.032992602,60719.48629,0.018022882,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,8239693.867,52482.12654,85449.30826,32967.18172,71631.7455,0.655151359,0.422665533,1.364878869,1.156955525,0.86433746,2,FALSE,0.963804794,0.046400009,0.413138522,1.514040066,0.704585806
105,print_S,285879.0924,4253208.942,0.014719923,27090.50282,0.008041058,4253208.942,0.014719923,27090.50282,0.008041058,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,601634.9778,3832.069922,4425.890734,593.8208121,16564.54214,0.047836968,0.188575736,4.322609575,7.069417669,0.141454367,2,FALSE,6.866818895,0.089765414,5.801716336,7.931519415,0.035605864
106,facebook_S,8461.876984,290278.53,0.001004624,1848.907834,0.000548797,290278.53,0.001004624,1848.907834,0.000548797,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,334078.022,2127.88549,2619.803612,491.9181215,2331.087149,0.026563083,0.012870162,1.09549464,0.868894422,1.150887811,2,FALSE,2.266333255,0.198023223,0,4.623588652,0.250346294
107,search_S,8892.735,258385.5547,0.000894246,1645.767864,0.0004885,258385.5547,0.000894246,1645.767864,0.0004885,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,809960,5158.980892,5191.533638,32.55274594,1633.909719,0.064401227,0.011456114,0.316711722,0.319010266,3.134695362,2,FALSE,0.314615167,0.042785886,0,0.822902619,0.000520063
108,newsletter,217034.6835,3350988.318,0.011597429,21343.87464,0.006335332,3350988.318,0.011597429,21343.87464,0.006335332,TRUE,1,0.951184665,NA,NA,0.049318892,NA,NA,0.049318892,0.319270385,0,23315.56569,0.000256091,65481090.25,1.00E-04,1_199_1,1,199,1,1783,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.029426349
109,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
110,trend,0.201355825,56340758.08,0.194984681,358858.3317,0.105786358,56340758.08,0.194984681,358858.3317,0.105786358,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
111,season,0.21985076,80485.07964,0.000278544,512.6438194,0.00015112,80485.07964,0.000278544,512.6438194,0.00015112,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
112,holiday,1,6959499.542,0.024085508,278379.9817,0.08206248,6959499.542,0.024085508,278379.9817,0.08206248,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
113,competitor_sales_B,0.221662873,193120881,0.668354751,1230069.306,0.362607026,193120881,0.668354751,1230069.306,0.362607026,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
114,events,1.041983999,1326244.821,0.004589882,1326244.821,0.390958207,1326244.821,0.004589882,1326244.821,0.390958207,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
115,tv_S,417060.2347,12799102.1,0.044295266,81522.9433,0.02403181,12799102.1,0.044295266,81522.9433,0.02403181,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,2591412.147,16505.80985,23479.75113,6973.94128,106048.7703,0.206047363,0.469484946,6.424935902,4.939045344,0.202468277,2,FALSE,4.254456847,0.086203945,3.236593087,5.281895619,0.362062552
116,ooh_S,222334.0214,8921404.382,0.030875289,56824.23173,0.016750979,8921404.382,0.030875289,56824.23173,0.016750979,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,8239693.867,52482.12654,82762.22443,30280.09789,67756.21083,0.655151359,0.327246788,1.291034021,1.082734932,0.923587085,2,FALSE,0.963804794,0.046400009,0.413138522,1.514040066,0.682546783
117,print_S,214992.1202,4296417.652,0.014869087,27365.71753,0.008067026,4296417.652,0.014869087,27365.71753,0.008067026,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,601634.9778,3832.069922,4377.284096,545.2141738,14431.63293,0.047836968,0.157597259,3.766015032,7.141236482,0.140031772,2,FALSE,6.866818895,0.089765414,5.801716336,7.931519415,0.020178148
118,facebook_S,29412.74919,1010414.503,0.003496853,6435.761163,0.001897171,1010414.503,0.003496853,6435.761163,0.001897171,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,334078.022,2127.88549,2956.496254,828.6107636,6471.851336,0.026563083,0.0370631,3.041447186,3.024486605,0.330634627,2,FALSE,2.266333255,0.198023223,0,4.623588652,0.195993505
119,search_S,6507.311814,234668.831,0.000812144,1494.70593,0.000440618,234668.831,0.000812144,1494.70593,0.000440618,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,809960,5158.980892,5709.998629,551.0177369,1469.681497,0.064401227,0.008607907,0.28487826,0.289728914,3.451502258,2,FALSE,0.314615167,0.042785886,0,0.822902619,0.020904471
120,newsletter,226561.345,3859788.205,0.013357995,24584.63825,0.007247203,3859788.205,0.013357995,24584.63825,0.007247203,TRUE,1,0.952239173,NA,NA,0.048783291,NA,NA,0.048783291,0.438396207,0,10875.17527,6.61E-05,65481090.25,1.00E-04,1_202_3,1,202,3,1812,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,0.070878618
121,(Intercept),0,0,0,0,0,0,0,0,0,TRUE,1,0.95194422,NA,NA,0.048933693,NA,NA,0.048933693,0.42427932,0,27831.36196,0.000325062,65481090.25,1.00E-04,1_203_3,1,203,3,1821,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
122,trend,0.247589934,69277382.9,0.239758301,441257.2159,0.130542127,69277382.9,0.239758301,441257.2159,0.130542127,TRUE,1,0.95194422,NA,NA,0.048933693,NA,NA,0.048933693,0.42427932,0,27831.36196,0.000325062,65481090.25,1.00E-04,1_203_3,1,203,3,1821,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
123,season,0.257436616,94244.87092,0.000326167,600.285802,0.000177589,94244.87092,0.000326167,600.285802,0.000177589,TRUE,1,0.95194422,NA,NA,0.048933693,NA,NA,0.048933693,0.42427932,0,27831.36196,0.000325062,65481090.25,1.00E-04,1_203_3,1,203,3,1821,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
124,holiday,1,6959499.542,0.024085751,278379.9817,0.082356308,6959499.542,0.024085751,278379.9817,0.082356308,TRUE,1,0.95194422,NA,NA,0.048933693,NA,NA,0.048933693,0.42427932,0,27831.36196,0.000325062,65481090.25,1.00E-04,1_203_3,1,203,3,1821,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
125,competitor_sales_B,0.208141151,181340256.9,0.627590565,1155033.484,0.341706657,181340256.9,0.627590565,1155033.484,0.341706657,TRUE,1,0.95194422,NA,NA,0.048933693,NA,NA,0.048933693,0.42427932,0,27831.36196,0.000325062,65481090.25,1.00E-04,1_203_3,1,203,3,1821,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
126,events,1.032428868,1314082.981,0.004547838,1314082.981,0.388760074,1314082.981,0.004547838,1314082.981,0.388760074,TRUE,1,0.95194422,NA,NA,0.048933693,NA,NA,0.048933693,0.42427932,0,27831.36196,0.000325062,65481090.25,1.00E-04,1_203_3,1,203,3,1821,3,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,FALSE,NA,NA,NA,NA,NA
127,tv_S,377304.109,12398511.46,0.042909329,78971.41059,0.023363008,12398511.46,0.042909329,78971.41059,0.023363008,TRUE,1,0.95194422,NA,NA,0.048933693,NA,NA,0.048933693,0.42427932,0,27831.36196,0.000325062,65481090.25,1.00E-04,1_203_3,1,203,3,1821,3,2591412.147,16505.80985,24257.5968,7751.786951,101726.8566,0.206047363,0.46190538,6.163093936,4.784461429,0.209009941,2,FALSE,4.254456847,0.086203945,3.236593087,5.281895619,0.365178627
